stnId,hourCount,month,day,hour,interpHourlyDischarge
20876,1,1,1,0,52.469
20876,2,1,1,1,52.407
20876,3,1,1,2,52.345
20876,4,1,1,3,52.282
20876,5,1,1,4,52.220
20876,6,1,1,5,52.158
20876,7,1,1,6,52.096
20876,8,1,1,7,52.034
20876,9,1,1,8,51.971
20876,10,1,1,9,51.909
20876,11,1,1,10,51.847
20876,12,1,1,11,51.785
20876,13,1,1,12,51.722
20876,14,1,1,13,51.660
20876,15,1,1,14,51.598
20876,16,1,1,15,51.536
20876,17,1,1,16,51.474
20876,18,1,1,17,51.411
20876,19,1,1,18,51.349
20876,20,1,1,19,51.287
20876,21,1,1,20,51.225
20876,22,1,1,21,51.163
20876,23,1,1,22,51.100
20876,24,1,1,23,51.038
20876,25,1,2,0,50.976
20876,26,1,2,1,50.953
20876,27,1,2,2,50.929
20876,28,1,2,3,50.906
20876,29,1,2,4,50.883
20876,30,1,2,5,50.859
20876,31,1,2,6,50.836
20876,32,1,2,7,50.812
20876,33,1,2,8,50.789
20876,34,1,2,9,50.766
20876,35,1,2,10,50.742
20876,36,1,2,11,50.719
20876,37,1,2,12,50.695
20876,38,1,2,13,50.672
20876,39,1,2,14,50.649
20876,40,1,2,15,50.625
20876,41,1,2,16,50.602
20876,42,1,2,17,50.579
20876,43,1,2,18,50.555
20876,44,1,2,19,50.532
20876,45,1,2,20,50.508
20876,46,1,2,21,50.485
20876,47,1,2,22,50.462
20876,48,1,2,23,50.438
20876,49,1,3,0,50.415
20876,50,1,3,1,50.380
20876,51,1,3,2,50.344
20876,52,1,3,3,50.309
20876,53,1,3,4,50.274
20876,54,1,3,5,50.239
20876,55,1,3,6,50.204
20876,56,1,3,7,50.168
20876,57,1,3,8,50.133
20876,58,1,3,9,50.098
20876,59,1,3,10,50.062
20876,60,1,3,11,50.027
20876,61,1,3,12,49.992
20876,62,1,3,13,49.957
20876,63,1,3,14,49.921
20876,64,1,3,15,49.886
20876,65,1,3,16,49.851
20876,66,1,3,17,49.816
20876,67,1,3,18,49.780
20876,68,1,3,19,49.745
20876,69,1,3,20,49.710
20876,70,1,3,21,49.675
20876,71,1,3,22,49.640
20876,72,1,3,23,49.604
20876,73,1,4,0,49.569
20876,74,1,4,1,49.500
20876,75,1,4,2,49.431
20876,76,1,4,3,49.361
20876,77,1,4,4,49.292
20876,78,1,4,5,49.223
20876,79,1,4,6,49.153
20876,80,1,4,7,49.084
20876,81,1,4,8,49.015
20876,82,1,4,9,48.946
20876,83,1,4,10,48.877
20876,84,1,4,11,48.807
20876,85,1,4,12,48.738
20876,86,1,4,13,48.669
20876,87,1,4,14,48.599
20876,88,1,4,15,48.530
20876,89,1,4,16,48.461
20876,90,1,4,17,48.392
20876,91,1,4,18,48.323
20876,92,1,4,19,48.253
20876,93,1,4,20,48.184
20876,94,1,4,21,48.115
20876,95,1,4,22,48.045
20876,96,1,4,23,47.976
20876,97,1,5,0,47.907
20876,98,1,5,1,47.862
20876,99,1,5,2,47.817
20876,100,1,5,3,47.772
20876,101,1,5,4,47.727
20876,102,1,5,5,47.683
20876,103,1,5,6,47.638
20876,104,1,5,7,47.593
20876,105,1,5,8,47.548
20876,106,1,5,9,47.503
20876,107,1,5,10,47.458
20876,108,1,5,11,47.413
20876,109,1,5,12,47.368
20876,110,1,5,13,47.324
20876,111,1,5,14,47.279
20876,112,1,5,15,47.234
20876,113,1,5,16,47.189
20876,114,1,5,17,47.144
20876,115,1,5,18,47.099
20876,116,1,5,19,47.054
20876,117,1,5,20,47.009
20876,118,1,5,21,46.965
20876,119,1,5,22,46.920
20876,120,1,5,23,46.875
20876,121,1,6,0,46.830
20876,122,1,6,1,46.795
20876,123,1,6,2,46.760
20876,124,1,6,3,46.724
20876,125,1,6,4,46.689
20876,126,1,6,5,46.654
20876,127,1,6,6,46.619
20876,128,1,6,7,46.584
20876,129,1,6,8,46.548
20876,130,1,6,9,46.513
20876,131,1,6,10,46.478
20876,132,1,6,11,46.443
20876,133,1,6,12,46.407
20876,134,1,6,13,46.372
20876,135,1,6,14,46.337
20876,136,1,6,15,46.302
20876,137,1,6,16,46.267
20876,138,1,6,17,46.231
20876,139,1,6,18,46.196
20876,140,1,6,19,46.161
20876,141,1,6,20,46.126
20876,142,1,6,21,46.091
20876,143,1,6,22,46.055
20876,144,1,6,23,46.020
20876,145,1,7,0,45.985
20876,146,1,7,1,45.926
20876,147,1,7,2,45.867
20876,148,1,7,3,45.809
20876,149,1,7,4,45.750
20876,150,1,7,5,45.691
20876,151,1,7,6,45.632
20876,152,1,7,7,45.574
20876,153,1,7,8,45.515
20876,154,1,7,9,45.456
20876,155,1,7,10,45.398
20876,156,1,7,11,45.339
20876,157,1,7,12,45.280
20876,158,1,7,13,45.221
20876,159,1,7,14,45.162
20876,160,1,7,15,45.104
20876,161,1,7,16,45.045
20876,162,1,7,17,44.986
20876,163,1,7,18,44.928
20876,164,1,7,19,44.869
20876,165,1,7,20,44.810
20876,166,1,7,21,44.751
20876,167,1,7,22,44.692
20876,168,1,7,23,44.634
20876,169,1,8,0,44.575
20876,170,1,8,1,44.530
20876,171,1,8,2,44.484
20876,172,1,8,3,44.439
20876,173,1,8,4,44.393
20876,174,1,8,5,44.348
20876,175,1,8,6,44.302
20876,176,1,8,7,44.257
20876,177,1,8,8,44.211
20876,178,1,8,9,44.166
20876,179,1,8,10,44.120
20876,180,1,8,11,44.075
20876,181,1,8,12,44.029
20876,182,1,8,13,43.984
20876,183,1,8,14,43.939
20876,184,1,8,15,43.893
20876,185,1,8,16,43.848
20876,186,1,8,17,43.802
20876,187,1,8,18,43.757
20876,188,1,8,19,43.711
20876,189,1,8,20,43.666
20876,190,1,8,21,43.620
20876,191,1,8,22,43.575
20876,192,1,8,23,43.529
20876,193,1,9,0,43.484
20876,194,1,9,1,43.542
20876,195,1,9,2,43.600
20876,196,1,9,3,43.658
20876,197,1,9,4,43.717
20876,198,1,9,5,43.775
20876,199,1,9,6,43.833
20876,200,1,9,7,43.891
20876,201,1,9,8,43.949
20876,202,1,9,9,44.007
20876,203,1,9,10,44.065
20876,204,1,9,11,44.123
20876,205,1,9,12,44.181
20876,206,1,9,13,44.240
20876,207,1,9,14,44.298
20876,208,1,9,15,44.356
20876,209,1,9,16,44.414
20876,210,1,9,17,44.472
20876,211,1,9,18,44.530
20876,212,1,9,19,44.588
20876,213,1,9,20,44.647
20876,214,1,9,21,44.705
20876,215,1,9,22,44.763
20876,216,1,9,23,44.821
20876,217,1,10,0,44.879
20876,218,1,10,1,44.882
20876,219,1,10,2,44.884
20876,220,1,10,3,44.887
20876,221,1,10,4,44.889
20876,222,1,10,5,44.892
20876,223,1,10,6,44.895
20876,224,1,10,7,44.897
20876,225,1,10,8,44.900
20876,226,1,10,9,44.903
20876,227,1,10,10,44.905
20876,228,1,10,11,44.908
20876,229,1,10,12,44.910
20876,230,1,10,13,44.913
20876,231,1,10,14,44.916
20876,232,1,10,15,44.918
20876,233,1,10,16,44.921
20876,234,1,10,17,44.924
20876,235,1,10,18,44.926
20876,236,1,10,19,44.929
20876,237,1,10,20,44.931
20876,238,1,10,21,44.934
20876,239,1,10,22,44.937
20876,240,1,10,23,44.939
20876,241,1,11,0,44.942
20876,242,1,11,1,44.985
20876,243,1,11,2,45.027
20876,244,1,11,3,45.070
20876,245,1,11,4,45.113
20876,246,1,11,5,45.155
20876,247,1,11,6,45.198
20876,248,1,11,7,45.241
20876,249,1,11,8,45.283
20876,250,1,11,9,45.326
20876,251,1,11,10,45.369
20876,252,1,11,11,45.411
20876,253,1,11,12,45.454
20876,254,1,11,13,45.497
20876,255,1,11,14,45.539
20876,256,1,11,15,45.582
20876,257,1,11,16,45.625
20876,258,1,11,17,45.667
20876,259,1,11,18,45.710
20876,260,1,11,19,45.753
20876,261,1,11,20,45.795
20876,262,1,11,21,45.838
20876,263,1,11,22,45.881
20876,264,1,11,23,45.923
20876,265,1,12,0,45.966
20876,266,1,12,1,45.936
20876,267,1,12,2,45.906
20876,268,1,12,3,45.875
20876,269,1,12,4,45.845
20876,270,1,12,5,45.815
20876,271,1,12,6,45.785
20876,272,1,12,7,45.755
20876,273,1,12,8,45.724
20876,274,1,12,9,45.694
20876,275,1,12,10,45.664
20876,276,1,12,11,45.634
20876,277,1,12,12,45.603
20876,278,1,12,13,45.573
20876,279,1,12,14,45.543
20876,280,1,12,15,45.513
20876,281,1,12,16,45.483
20876,282,1,12,17,45.452
20876,283,1,12,18,45.422
20876,284,1,12,19,45.392
20876,285,1,12,20,45.362
20876,286,1,12,21,45.332
20876,287,1,12,22,45.301
20876,288,1,12,23,45.271
20876,289,1,13,0,45.241
20876,290,1,13,1,45.206
20876,291,1,13,2,45.172
20876,292,1,13,3,45.137
20876,293,1,13,4,45.102
20876,294,1,13,5,45.067
20876,295,1,13,6,45.032
20876,296,1,13,7,44.998
20876,297,1,13,8,44.963
20876,298,1,13,9,44.928
20876,299,1,13,10,44.894
20876,300,1,13,11,44.859
20876,301,1,13,12,44.824
20876,302,1,13,13,44.789
20876,303,1,13,14,44.754
20876,304,1,13,15,44.720
20876,305,1,13,16,44.685
20876,306,1,13,17,44.650
20876,307,1,13,18,44.615
20876,308,1,13,19,44.581
20876,309,1,13,20,44.546
20876,310,1,13,21,44.511
20876,311,1,13,22,44.476
20876,312,1,13,23,44.442
20876,313,1,14,0,44.407
20876,314,1,14,1,44.383
20876,315,1,14,2,44.358
20876,316,1,14,3,44.334
20876,317,1,14,4,44.309
20876,318,1,14,5,44.285
20876,319,1,14,6,44.261
20876,320,1,14,7,44.236
