stnId,hourCount,month,day,hour,interpHourlyDischarge
40032,1,1,1,0,550.819
40032,2,1,1,1,550.332
40032,3,1,1,2,549.844
40032,4,1,1,3,549.357
40032,5,1,1,4,548.870
40032,6,1,1,5,548.383
40032,7,1,1,6,547.895
40032,8,1,1,7,547.408
40032,9,1,1,8,546.921
40032,10,1,1,9,546.434
40032,11,1,1,10,545.947
40032,12,1,1,11,545.459
40032,13,1,1,12,544.972
40032,14,1,1,13,544.485
40032,15,1,1,14,543.997
40032,16,1,1,15,543.510
40032,17,1,1,16,543.023
40032,18,1,1,17,542.536
40032,19,1,1,18,542.048
40032,20,1,1,19,541.561
40032,21,1,1,20,541.074
40032,22,1,1,21,540.587
40032,23,1,1,22,540.099
40032,24,1,1,23,539.612
40032,25,1,2,0,539.125
40032,26,1,2,1,540.493
40032,27,1,2,2,541.861
40032,28,1,2,3,543.228
40032,29,1,2,4,544.596
40032,30,1,2,5,545.964
40032,31,1,2,6,547.332
40032,32,1,2,7,548.699
40032,33,1,2,8,550.067
40032,34,1,2,9,551.435
40032,35,1,2,10,552.803
40032,36,1,2,11,554.170
40032,37,1,2,12,555.538
40032,38,1,2,13,556.906
40032,39,1,2,14,558.274
40032,40,1,2,15,559.641
40032,41,1,2,16,561.009
40032,42,1,2,17,562.377
40032,43,1,2,18,563.745
40032,44,1,2,19,565.112
40032,45,1,2,20,566.480
40032,46,1,2,21,567.848
40032,47,1,2,22,569.216
40032,48,1,2,23,570.583
40032,49,1,3,0,571.951
40032,50,1,3,1,573.660
40032,51,1,3,2,575.370
40032,52,1,3,3,577.079
40032,53,1,3,4,578.788
40032,54,1,3,5,580.497
40032,55,1,3,6,582.207
40032,56,1,3,7,583.916
40032,57,1,3,8,585.625
40032,58,1,3,9,587.335
40032,59,1,3,10,589.044
40032,60,1,3,11,590.753
40032,61,1,3,12,592.463
40032,62,1,3,13,594.172
40032,63,1,3,14,595.881
40032,64,1,3,15,597.590
40032,65,1,3,16,599.300
40032,66,1,3,17,601.009
40032,67,1,3,18,602.718
40032,68,1,3,19,604.428
40032,69,1,3,20,606.137
40032,70,1,3,21,607.846
40032,71,1,3,22,609.555
40032,72,1,3,23,611.265
40032,73,1,4,0,612.974
40032,74,1,4,1,613.507
40032,75,1,4,2,614.040
40032,76,1,4,3,614.573
40032,77,1,4,4,615.107
40032,78,1,4,5,615.640
40032,79,1,4,6,616.173
40032,80,1,4,7,616.706
40032,81,1,4,8,617.239
40032,82,1,4,9,617.773
40032,83,1,4,10,618.306
40032,84,1,4,11,618.839
40032,85,1,4,12,619.372
40032,86,1,4,13,619.905
40032,87,1,4,14,620.438
40032,88,1,4,15,620.971
40032,89,1,4,16,621.505
40032,90,1,4,17,622.038
40032,91,1,4,18,622.571
40032,92,1,4,19,623.104
40032,93,1,4,20,623.637
40032,94,1,4,21,624.170
40032,95,1,4,22,624.704
40032,96,1,4,23,625.237
40032,97,1,5,0,625.770
40032,98,1,5,1,625.620
40032,99,1,5,2,625.471
40032,100,1,5,3,625.321
40032,101,1,5,4,625.172
40032,102,1,5,5,625.022
40032,103,1,5,6,624.872
40032,104,1,5,7,624.723
40032,105,1,5,8,624.573
40032,106,1,5,9,624.423
40032,107,1,5,10,624.274
40032,108,1,5,11,624.124
40032,109,1,5,12,623.975
40032,110,1,5,13,623.825
40032,111,1,5,14,623.675
40032,112,1,5,15,623.526
40032,113,1,5,16,623.376
40032,114,1,5,17,623.226
40032,115,1,5,18,623.077
40032,116,1,5,19,622.927
40032,117,1,5,20,622.777
40032,118,1,5,21,622.628
40032,119,1,5,22,622.478
40032,120,1,5,23,622.329
40032,121,1,6,0,622.179
40032,122,1,6,1,621.618
40032,123,1,6,2,621.058
40032,124,1,6,3,620.497
40032,125,1,6,4,619.937
40032,126,1,6,5,619.376
40032,127,1,6,6,618.815
40032,128,1,6,7,618.255
40032,129,1,6,8,617.694
40032,130,1,6,9,617.134
40032,131,1,6,10,616.573
40032,132,1,6,11,616.013
40032,133,1,6,12,615.452
40032,134,1,6,13,614.891
40032,135,1,6,14,614.331
40032,136,1,6,15,613.770
40032,137,1,6,16,613.210
40032,138,1,6,17,612.649
40032,139,1,6,18,612.089
40032,140,1,6,19,611.528
40032,141,1,6,20,610.967
40032,142,1,6,21,610.407
40032,143,1,6,22,609.846
40032,144,1,6,23,609.286
40032,145,1,7,0,608.725
40032,146,1,7,1,608.856
40032,147,1,7,2,608.988
40032,148,1,7,3,609.119
40032,149,1,7,4,609.251
40032,150,1,7,5,609.382
40032,151,1,7,6,609.514
40032,152,1,7,7,609.645
40032,153,1,7,8,609.777
40032,154,1,7,9,609.908
40032,155,1,7,10,610.040
40032,156,1,7,11,610.171
40032,157,1,7,12,610.303
40032,158,1,7,13,610.434
40032,159,1,7,14,610.565
40032,160,1,7,15,610.697
40032,161,1,7,16,610.828
40032,162,1,7,17,610.960
40032,163,1,7,18,611.091
40032,164,1,7,19,611.223
40032,165,1,7,20,611.354
40032,166,1,7,21,611.486
40032,167,1,7,22,611.617
40032,168,1,7,23,611.749
40032,169,1,8,0,611.880
40032,170,1,8,1,612.496
40032,171,1,8,2,613.112
40032,172,1,8,3,613.729
40032,173,1,8,4,614.345
40032,174,1,8,5,614.961
40032,175,1,8,6,615.577
40032,176,1,8,7,616.193
40032,177,1,8,8,616.810
40032,178,1,8,9,617.426
40032,179,1,8,10,618.042
40032,180,1,8,11,618.658
40032,181,1,8,12,619.274
40032,182,1,8,13,619.891
40032,183,1,8,14,620.507
40032,184,1,8,15,621.123
40032,185,1,8,16,621.739
40032,186,1,8,17,622.356
40032,187,1,8,18,622.972
40032,188,1,8,19,623.588
40032,189,1,8,20,624.204
40032,190,1,8,21,624.820
40032,191,1,8,22,625.437
40032,192,1,8,23,626.053
40032,193,1,9,0,626.669
40032,194,1,9,1,627.057
40032,195,1,9,2,627.445
40032,196,1,9,3,627.834
40032,197,1,9,4,628.222
40032,198,1,9,5,628.610
40032,199,1,9,6,628.999
40032,200,1,9,7,629.387
40032,201,1,9,8,629.775
40032,202,1,9,9,630.163
40032,203,1,9,10,630.552
40032,204,1,9,11,630.940
