stnId,hourCount,month,day,hour,interpHourlyDischarge
20998,1,1,1,0,16.536
20998,2,1,1,1,16.566
20998,3,1,1,2,16.596
20998,4,1,1,3,16.626
20998,5,1,1,4,16.656
20998,6,1,1,5,16.686
20998,7,1,1,6,16.716
20998,8,1,1,7,16.746
20998,9,1,1,8,16.776
20998,10,1,1,9,16.806
20998,11,1,1,10,16.836
20998,12,1,1,11,16.866
20998,13,1,1,12,16.895
20998,14,1,1,13,16.925
20998,15,1,1,14,16.955
20998,16,1,1,15,16.985
20998,17,1,1,16,17.015
20998,18,1,1,17,17.045
20998,19,1,1,18,17.075
20998,20,1,1,19,17.105
20998,21,1,1,20,17.135
20998,22,1,1,21,17.165
20998,23,1,1,22,17.195
20998,24,1,1,23,17.225
20998,25,1,2,0,17.255
20998,26,1,2,1,17.277
20998,27,1,2,2,17.299
20998,28,1,2,3,17.322
20998,29,1,2,4,17.344
20998,30,1,2,5,17.366
20998,31,1,2,6,17.388
20998,32,1,2,7,17.410
20998,33,1,2,8,17.433
20998,34,1,2,9,17.455
20998,35,1,2,10,17.477
20998,36,1,2,11,17.499
20998,37,1,2,12,17.521
20998,38,1,2,13,17.544
20998,39,1,2,14,17.566
20998,40,1,2,15,17.588
20998,41,1,2,16,17.610
20998,42,1,2,17,17.633
20998,43,1,2,18,17.655
20998,44,1,2,19,17.677
20998,45,1,2,20,17.699
20998,46,1,2,21,17.721
20998,47,1,2,22,17.744
20998,48,1,2,23,17.766
20998,49,1,3,0,17.788
20998,50,1,3,1,17.765
20998,51,1,3,2,17.741
20998,52,1,3,3,17.718
20998,53,1,3,4,17.695
20998,54,1,3,5,17.672
20998,55,1,3,6,17.648
20998,56,1,3,7,17.625
20998,57,1,3,8,17.602
20998,58,1,3,9,17.578
20998,59,1,3,10,17.555
20998,60,1,3,11,17.532
20998,61,1,3,12,17.508
20998,62,1,3,13,17.485
20998,63,1,3,14,17.462
20998,64,1,3,15,17.439
20998,65,1,3,16,17.415
20998,66,1,3,17,17.392
20998,67,1,3,18,17.369
20998,68,1,3,19,17.345
20998,69,1,3,20,17.322
20998,70,1,3,21,17.299
20998,71,1,3,22,17.276
20998,72,1,3,23,17.252
20998,73,1,4,0,17.229
20998,74,1,4,1,17.206
20998,75,1,4,2,17.182
20998,76,1,4,3,17.159
20998,77,1,4,4,17.135
20998,78,1,4,5,17.111
20998,79,1,4,6,17.088
20998,80,1,4,7,17.064
20998,81,1,4,8,17.041
20998,82,1,4,9,17.017
20998,83,1,4,10,16.994
20998,84,1,4,11,16.971
20998,85,1,4,12,16.947
20998,86,1,4,13,16.924
20998,87,1,4,14,16.900
20998,88,1,4,15,16.877
20998,89,1,4,16,16.853
20998,90,1,4,17,16.829
20998,91,1,4,18,16.806
20998,92,1,4,19,16.782
20998,93,1,4,20,16.759
20998,94,1,4,21,16.736
20998,95,1,4,22,16.712
20998,96,1,4,23,16.689
20998,97,1,5,0,16.665
20998,98,1,5,1,16.670
20998,99,1,5,2,16.675
20998,100,1,5,3,16.680
20998,101,1,5,4,16.684
20998,102,1,5,5,16.689
20998,103,1,5,6,16.694
20998,104,1,5,7,16.699
20998,105,1,5,8,16.704
20998,106,1,5,9,16.709
20998,107,1,5,10,16.714
20998,108,1,5,11,16.719
20998,109,1,5,12,16.724
20998,110,1,5,13,16.728
20998,111,1,5,14,16.733
20998,112,1,5,15,16.738
20998,113,1,5,16,16.743
20998,114,1,5,17,16.748
20998,115,1,5,18,16.753
20998,116,1,5,19,16.758
20998,117,1,5,20,16.763
20998,118,1,5,21,16.767
20998,119,1,5,22,16.772
20998,120,1,5,23,16.777
20998,121,1,6,0,16.782
20998,122,1,6,1,16.789
20998,123,1,6,2,16.797
20998,124,1,6,3,16.804
20998,125,1,6,4,16.812
20998,126,1,6,5,16.819
20998,127,1,6,6,16.827
20998,128,1,6,7,16.834
20998,129,1,6,8,16.841
20998,130,1,6,9,16.849
20998,131,1,6,10,16.856
20998,132,1,6,11,16.864
20998,133,1,6,12,16.871
20998,134,1,6,13,16.878
20998,135,1,6,14,16.886
20998,136,1,6,15,16.893
20998,137,1,6,16,16.901
20998,138,1,6,17,16.908
20998,139,1,6,18,16.916
20998,140,1,6,19,16.923
20998,141,1,6,20,16.930
20998,142,1,6,21,16.938
20998,143,1,6,22,16.945
20998,144,1,6,23,16.953
20998,145,1,7,0,16.960
20998,146,1,7,1,16.955
20998,147,1,7,2,16.950
20998,148,1,7,3,16.945
20998,149,1,7,4,16.940
20998,150,1,7,5,16.935
20998,151,1,7,6,16.931
20998,152,1,7,7,16.926
20998,153,1,7,8,16.921
20998,154,1,7,9,16.916
20998,155,1,7,10,16.911
20998,156,1,7,11,16.906
20998,157,1,7,12,16.901
20998,158,1,7,13,16.896
20998,159,1,7,14,16.891
20998,160,1,7,15,16.886
20998,161,1,7,16,16.881
20998,162,1,7,17,16.876
20998,163,1,7,18,16.871
20998,164,1,7,19,16.867
20998,165,1,7,20,16.862
20998,166,1,7,21,16.857
20998,167,1,7,22,16.852
20998,168,1,7,23,16.847
20998,169,1,8,0,16.842
20998,170,1,8,1,16.831
20998,171,1,8,2,16.819
20998,172,1,8,3,16.808
20998,173,1,8,4,16.797
20998,174,1,8,5,16.786
20998,175,1,8,6,16.774
20998,176,1,8,7,16.763
20998,177,1,8,8,16.752
20998,178,1,8,9,16.741
20998,179,1,8,10,16.730
20998,180,1,8,11,16.718
20998,181,1,8,12,16.707
20998,182,1,8,13,16.696
20998,183,1,8,14,16.684
20998,184,1,8,15,16.673
20998,185,1,8,16,16.662
20998,186,1,8,17,16.651
20998,187,1,8,18,16.639
20998,188,1,8,19,16.628
20998,189,1,8,20,16.617
20998,190,1,8,21,16.606
20998,191,1,8,22,16.595
20998,192,1,8,23,16.583
20998,193,1,9,0,16.572
20998,194,1,9,1,16.589
20998,195,1,9,2,16.606
20998,196,1,9,3,16.623
20998,197,1,9,4,16.640
20998,198,1,9,5,16.657
20998,199,1,9,6,16.674
20998,200,1,9,7,16.691
20998,201,1,9,8,16.708
20998,202,1,9,9,16.725
20998,203,1,9,10,16.742
20998,204,1,9,11,16.759
20998,205,1,9,12,16.776
20998,206,1,9,13,16.792
