stnId,hourCount,month,day,hour,interpHourlyDischarge
20196,1,1,1,0,75.873
20196,2,1,1,1,75.726
20196,3,1,1,2,75.580
20196,4,1,1,3,75.433
20196,5,1,1,4,75.286
20196,6,1,1,5,75.140
20196,7,1,1,6,74.993
20196,8,1,1,7,74.846
20196,9,1,1,8,74.700
20196,10,1,1,9,74.553
20196,11,1,1,10,74.406
20196,12,1,1,11,74.260
20196,13,1,1,12,74.113
20196,14,1,1,13,73.966
20196,15,1,1,14,73.820
20196,16,1,1,15,73.673
20196,17,1,1,16,73.526
20196,18,1,1,17,73.380
20196,19,1,1,18,73.233
20196,20,1,1,19,73.086
20196,21,1,1,20,72.940
20196,22,1,1,21,72.793
20196,23,1,1,22,72.646
20196,24,1,1,23,72.500
20196,25,1,2,0,72.353
20196,26,1,2,1,72.485
20196,27,1,2,2,72.618
20196,28,1,2,3,72.750
20196,29,1,2,4,72.882
20196,30,1,2,5,73.014
20196,31,1,2,6,73.147
20196,32,1,2,7,73.279
20196,33,1,2,8,73.411
20196,34,1,2,9,73.544
20196,35,1,2,10,73.676
20196,36,1,2,11,73.808
20196,37,1,2,12,73.941
20196,38,1,2,13,74.073
20196,39,1,2,14,74.205
20196,40,1,2,15,74.337
20196,41,1,2,16,74.470
20196,42,1,2,17,74.602
20196,43,1,2,18,74.734
20196,44,1,2,19,74.867
20196,45,1,2,20,74.999
20196,46,1,2,21,75.131
20196,47,1,2,22,75.263
20196,48,1,2,23,75.396
20196,49,1,3,0,75.528
20196,50,1,3,1,75.418
20196,51,1,3,2,75.308
20196,52,1,3,3,75.198
20196,53,1,3,4,75.087
20196,54,1,3,5,74.977
20196,55,1,3,6,74.867
20196,56,1,3,7,74.757
20196,57,1,3,8,74.647
20196,58,1,3,9,74.537
20196,59,1,3,10,74.426
20196,60,1,3,11,74.316
20196,61,1,3,12,74.206
20196,62,1,3,13,74.096
20196,63,1,3,14,73.986
20196,64,1,3,15,73.876
20196,65,1,3,16,73.765
20196,66,1,3,17,73.655
20196,67,1,3,18,73.545
20196,68,1,3,19,73.435
20196,69,1,3,20,73.325
20196,70,1,3,21,73.215
20196,71,1,3,22,73.104
20196,72,1,3,23,72.994
20196,73,1,4,0,72.884
20196,74,1,4,1,72.745
20196,75,1,4,2,72.606
20196,76,1,4,3,72.467
20196,77,1,4,4,72.328
20196,78,1,4,5,72.189
20196,79,1,4,6,72.050
20196,80,1,4,7,71.912
20196,81,1,4,8,71.773
20196,82,1,4,9,71.634
20196,83,1,4,10,71.495
20196,84,1,4,11,71.356
20196,85,1,4,12,71.217
20196,86,1,4,13,71.078
20196,87,1,4,14,70.939
20196,88,1,4,15,70.800
20196,89,1,4,16,70.661
20196,90,1,4,17,70.522
20196,91,1,4,18,70.383
20196,92,1,4,19,70.245
20196,93,1,4,20,70.106
20196,94,1,4,21,69.967
20196,95,1,4,22,69.828
20196,96,1,4,23,69.689
20196,97,1,5,0,69.550
20196,98,1,5,1,69.583
20196,99,1,5,2,69.616
20196,100,1,5,3,69.648
20196,101,1,5,4,69.681
20196,102,1,5,5,69.714
20196,103,1,5,6,69.747
20196,104,1,5,7,69.780
20196,105,1,5,8,69.812
20196,106,1,5,9,69.845
20196,107,1,5,10,69.878
20196,108,1,5,11,69.911
20196,109,1,5,12,69.944
20196,110,1,5,13,69.976
20196,111,1,5,14,70.009
20196,112,1,5,15,70.042
20196,113,1,5,16,70.075
20196,114,1,5,17,70.107
20196,115,1,5,18,70.140
20196,116,1,5,19,70.173
20196,117,1,5,20,70.206
20196,118,1,5,21,70.239
20196,119,1,5,22,70.271
20196,120,1,5,23,70.304
20196,121,1,6,0,70.337
20196,122,1,6,1,70.517
20196,123,1,6,2,70.696
20196,124,1,6,3,70.876
20196,125,1,6,4,71.056
20196,126,1,6,5,71.236
20196,127,1,6,6,71.415
20196,128,1,6,7,71.595
20196,129,1,6,8,71.775
20196,130,1,6,9,71.954
20196,131,1,6,10,72.134
20196,132,1,6,11,72.314
20196,133,1,6,12,72.494
20196,134,1,6,13,72.673
20196,135,1,6,14,72.853
20196,136,1,6,15,73.033
20196,137,1,6,16,73.212
20196,138,1,6,17,73.392
20196,139,1,6,18,73.572
20196,140,1,6,19,73.751
20196,141,1,6,20,73.931
20196,142,1,6,21,74.111
20196,143,1,6,22,74.291
20196,144,1,6,23,74.470
20196,145,1,7,0,74.650
20196,146,1,7,1,74.465
20196,147,1,7,2,74.280
20196,148,1,7,3,74.094
20196,149,1,7,4,73.909
20196,150,1,7,5,73.724
20196,151,1,7,6,73.539
20196,152,1,7,7,73.354
20196,153,1,7,8,73.168
20196,154,1,7,9,72.983
20196,155,1,7,10,72.798
20196,156,1,7,11,72.613
20196,157,1,7,12,72.428
20196,158,1,7,13,72.242
20196,159,1,7,14,72.057
20196,160,1,7,15,71.872
20196,161,1,7,16,71.687
20196,162,1,7,17,71.501
20196,163,1,7,18,71.316
20196,164,1,7,19,71.131
20196,165,1,7,20,70.946
20196,166,1,7,21,70.761
20196,167,1,7,22,70.575
20196,168,1,7,23,70.390
20196,169,1,8,0,70.205
20196,170,1,8,1,70.302
20196,171,1,8,2,70.399
20196,172,1,8,3,70.496
20196,173,1,8,4,70.594
20196,174,1,8,5,70.691
20196,175,1,8,6,70.788
20196,176,1,8,7,70.885
20196,177,1,8,8,70.982
20196,178,1,8,9,71.079
20196,179,1,8,10,71.177
20196,180,1,8,11,71.274
20196,181,1,8,12,71.371
20196,182,1,8,13,71.468
20196,183,1,8,14,71.565
20196,184,1,8,15,71.663
20196,185,1,8,16,71.760
20196,186,1,8,17,71.857
20196,187,1,8,18,71.954
20196,188,1,8,19,72.051
20196,189,1,8,20,72.148
20196,190,1,8,21,72.246
20196,191,1,8,22,72.343
20196,192,1,8,23,72.440
20196,193,1,9,0,72.537
20196,194,1,9,1,72.608
20196,195,1,9,2,72.680
20196,196,1,9,3,72.751
20196,197,1,9,4,72.822
20196,198,1,9,5,72.893
20196,199,1,9,6,72.965
20196,200,1,9,7,73.036
20196,201,1,9,8,73.107
20196,202,1,9,9,73.179
20196,203,1,9,10,73.250
20196,204,1,9,11,73.321
20196,205,1,9,12,73.393
20196,206,1,9,13,73.464
20196,207,1,9,14,73.535
20196,208,1,9,15,73.606
20196,209,1,9,16,73.678
20196,210,1,9,17,73.749
20196,211,1,9,18,73.820
20196,212,1,9,19,73.892
20196,213,1,9,20,73.963
20196,214,1,9,21,74.034
20196,215,1,9,22,74.105
20196,216,1,9,23,74.177
20196,217,1,10,0,74.248
20196,218,1,10,1,74.213
20196,219,1,10,2,74.177
20196,220,1,10,3,74.142
20196,221,1,10,4,74.107
20196,222,1,10,5,74.071
20196,223,1,10,6,74.036
20196,224,1,10,7,74.000
20196,225,1,10,8,73.965
20196,226,1,10,9,73.930
20196,227,1,10,10,73.894
20196,228,1,10,11,73.859
20196,229,1,10,12,73.823
20196,230,1,10,13,73.788
20196,231,1,10,14,73.753
20196,232,1,10,15,73.717
20196,233,1,10,16,73.682
20196,234,1,10,17,73.647
20196,235,1,10,18,73.611
20196,236,1,10,19,73.576
20196,237,1,10,20,73.541
20196,238,1,10,21,73.505
20196,239,1,10,22,73.470
20196,240,1,10,23,73.434
20196,241,1,11,0,73.399
20196,242,1,11,1,73.414
20196,243,1,11,2,73.428
20196,244,1,11,3,73.443
20196,245,1,11,4,73.457
20196,246,1,11,5,73.472
20196,247,1,11,6,73.486
20196,248,1,11,7,73.501
20196,249,1,11,8,73.515
20196,250,1,11,9,73.530
20196,251,1,11,10,73.544
20196,252,1,11,11,73.559
20196,253,1,11,12,73.573
20196,254,1,11,13,73.588
20196,255,1,11,14,73.603
20196,256,1,11,15,73.617
20196,257,1,11,16,73.632
20196,258,1,11,17,73.646
20196,259,1,11,18,73.661
20196,260,1,11,19,73.675
20196,261,1,11,20,73.690
20196,262,1,11,21,73.704
20196,263,1,11,22,73.719
20196,264,1,11,23,73.733
20196,265,1,12,0,73.748
20196,266,1,12,1,73.887
20196,267,1,12,2,74.026
20196,268,1,12,3,74.164
20196,269,1,12,4,74.303
20196,270,1,12,5,74.442
20196,271,1,12,6,74.581
20196,272,1,12,7,74.720
20196,273,1,12,8,74.858
20196,274,1,12,9,74.997
20196,275,1,12,10,75.136
20196,276,1,12,11,75.275
20196,277,1,12,12,75.413
20196,278,1,12,13,75.552
20196,279,1,12,14,75.691
20196,280,1,12,15,75.830
